student_id,name,department,age,exam_score,attendance_percent,assignment_score
7764,Julia Garcia,Mechanical,24,70,95,72
7765,David Brown,Mechanical,18,95,88,90
7766,Eva Miller,Mechanical,25,52,88,81
7767,Oscar Davis,Computer Science,23,57,76,93
7768,Alice Brown,Computer Science,20,80,74,96
7769,Tina Martinez,Computer Science,23,70,70,78
7770,Frank Smith,Data Science,21,85,75,58
7771,Helen Martinez,Data Science,25,76,98,61
7772,Steve Davis,Computer Science,21,98,76,65
7773,Eva Martinez,Civil,25,79,85,61
7774,Frank Martinez,Data Science,23,70,76,73
7775,Ivan Garcia,Civil,25,82,70,95
7776,Paula Miller,Computer Science,18,71,87,71
7777,Paula Garcia,Civil,20,92,73,77
7778,Frank Williams,Computer Science,25,78,73,58
7779,Frank Martinez,Information Technology,24,69,90,84
7780,Laura Brown,Civil,21,59,89,81
7781,Bob Brown,Civil,24,98,84,67
7782,Tina Garcia,Computer Science,23,72,66,88
7783,Michael Miller,Electronics,25,67,79,95
7784,Laura Miller,Civil,22,61,79,55
7785,Ivan Taylor,Electronics,25,68,86,68
7786,Julia Davis,Mechanical,23,66,82,78
7787,Nina Miller,Data Science,22,82,80,50
7788,Quentin Anderson,Electronics,19,72,92,79
7789,Grace Williams,Information Technology,24,53,73,68
7790,Alice Johnson,Information Technology,21,99,75,78
7791,David Smith,Computer Science,24,67,77,91
7792,Michael Brown,Civil,22,58,77,79
7793,Helen Davis,Civil,25,91,60,55
7794,Helen Taylor,Data Science,19,58,99,79
7795,Nina Williams,Mechanical,21,88,77,63
7796,Frank Brown,Information Technology,20,75,69,83
7797,Ivan Miller,Data Science,19,96,96,62
7798,Paula Martinez,Electronics,22,79,67,56
7799,Kevin Anderson,Information Technology,22,60,86,53
7800,Bob Johnson,Mechanical,19,76,65,74
7801,Charlie Garcia,Electronics,22,70,72,50
7802,Nina Garcia,Information Technology,25,54,61,74
7803,Julia Johnson,Information Technology,22,97,70,94
7804,Steve Johnson,Data Science,19,63,88,99
7805,Rachel Anderson,Civil,25,80,99,68
7806,Julia Johnson,Computer Science,20,59,75,97
7807,Eva Taylor,Mechanical,20,78,99,73
7808,Laura Smith,Information Technology,23,56,71,59
7809,Julia Davis,Information Technology,19,79,87,96
7810,Bob Williams,Computer Science,23,52,79,67
7811,Ivan Anderson,Computer Science,22,83,93,96
7812,Nina Johnson,Mechanical,23,97,100,71
7813,Steve Anderson,Civil,22,72,96,94
7814,Quentin Davis,Mechanical,20,68,70,77
7815,Tina Smith,Information Technology,20,96,72,57
7816,Quentin Miller,Electronics,23,68,69,60
7817,Grace Smith,Mechanical,23,57,99,63
7818,Michael Taylor,Data Science,22,64,77,93
7819,Ivan Taylor,Civil,23,100,87,72
7820,Eva Davis,Information Technology,23,77,98,77
7821,Nina Taylor,Mechanical,23,65,88,99
7822,Grace Williams,Computer Science,22,64,74,68
7823,Helen Martinez,Electronics,24,62,73,96
7824,Steve Williams,Computer Science,24,86,74,66
7825,Frank Miller,Data Science,23,84,75,76
7826,Bob Anderson,Civil,22,54,79,68
7827,Charlie Smith,Civil,22,81,96,59
7828,Michael Miller,Mechanical,19,95,80,53
7829,Michael Garcia,Civil,22,75,83,91
7830,Alice Taylor,Data Science,22,81,90,67
7831,Kevin Williams,Mechanical,19,98,66,77
7832,Michael Martinez,Mechanical,22,57,75,62
7833,Bob Brown,Civil,19,89,61,54
7834,Charlie Davis,Mechanical,21,74,64,75
7835,David Smith,Information Technology,25,66,83,62
7836,Bob Johnson,Civil,19,83,79,95
7837,Steve Garcia,Computer Science,21,71,72,65
7838,Laura Williams,Civil,18,77,60,85
7839,Helen Miller,Electronics,22,91,76,97
7840,Alice Davis,Computer Science,18,50,69,73
7841,Ivan Williams,Civil,19,88,98,56
7842,David Johnson,Mechanical,23,58,68,90
7843,Alice Taylor,Electronics,21,85,94,85
7844,Tina Brown,Information Technology,24,95,90,72
7845,Tina Taylor,Computer Science,24,96,66,53
7846,Charlie Garcia,Data Science,19,59,66,53
7847,Alice Garcia,Information Technology,19,78,88,100
7848,Laura Smith,Data Science,21,86,61,64
7849,Alice Miller,Mechanical,21,96,93,54
7850,Grace Johnson,Information Technology,22,57,68,96
7851,Steve Anderson,Mechanical,24,98,72,54
7852,Grace Garcia,Civil,18,84,73,52
7853,Nina Johnson,Civil,20,97,96,82
7854,Frank Smith,Electronics,22,93,66,81
7855,Alice Smith,Mechanical,19,88,68,53
7856,Quentin Miller,Civil,22,54,68,64
7857,Nina Johnson,Electronics,19,88,60,76
7858,Frank Taylor,Information Technology,22,89,78,52
7859,Ivan Smith,Civil,20,62,87,67
7860,Tina Brown,Electronics,24,78,93,63
7861,Eva Miller,Electronics,21,95,89,90
7862,Laura Johnson,Computer Science,22,80,82,98
7863,Nina Smith,Computer Science,25,55,85,69
7864,Julia Williams,Civil,24,92,66,71
7865,Kevin Johnson,Civil,21,73,69,55
7866,Oscar Smith,Electronics,18,92,63,96
7867,Steve Davis,Information Technology,19,98,64,85
7868,Quentin Garcia,Computer Science,18,68,84,62
7869,Charlie Williams,Civil,20,75,83,50
7870,Michael Johnson,Computer Science,20,68,72,65
7871,Alice Garcia,Information Technology,22,54,98,94
7872,Oscar Miller,Mechanical,23,74,75,91
7873,Quentin Garcia,Mechanical,22,91,68,97
7874,Julia Anderson,Information Technology,25,67,96,81
7875,Grace Johnson,Information Technology,20,55,64,65
7876,Julia Garcia,Civil,24,86,76,63
7877,Helen Williams,Information Technology,24,53,72,70
7878,Grace Miller,Civil,20,57,94,83
7879,Eva Williams,Computer Science,23,84,60,88
7880,Eva Taylor,Computer Science,24,90,96,78
7881,Bob Smith,Information Technology,19,89,81,76
7882,Charlie Williams,Information Technology,22,59,72,78
7883,Paula Anderson,Computer Science,24,64,80,53
7884,Quentin Martinez,Data Science,24,90,76,87
7885,Helen Johnson,Mechanical,18,54,60,56
7886,Frank Brown,Information Technology,23,81,92,92
7887,Julia Johnson,Data Science,20,100,99,65
7888,Grace Martinez,Civil,25,79,78,89
7889,Charlie Johnson,Mechanical,20,55,81,81
7890,Tina Anderson,Computer Science,18,93,83,73
7891,Oscar Smith,Data Science,24,62,91,99
7892,Julia Davis,Electronics,25,100,92,93
7893,Quentin Taylor,Mechanical,24,69,97,72
7894,Bob Brown,Information Technology,25,77,65,76
7895,Nina Smith,Data Science,19,63,60,59
7896,Frank Johnson,Information Technology,25,90,98,82
7897,Julia Williams,Information Technology,21,57,92,76
7898,Steve Williams,Mechanical,23,59,81,87
7899,Oscar Garcia,Information Technology,19,54,75,76
7900,Tina Anderson,Civil,22,92,66,86
7901,Paula Williams,Mechanical,24,50,76,84
7902,Alice Davis,Computer Science,25,97,68,97
7903,Michael Anderson,Data Science,22,91,60,82
7904,Frank Williams,Civil,19,92,80,100
7905,Oscar Brown,Data Science,22,77,95,76
7906,Steve Garcia,Computer Science,25,88,75,51
7907,Frank Davis,Mechanical,20,52,91,71
7908,Steve Taylor,Computer Science,25,69,65,87
7909,Steve Williams,Information Technology,24,97,67,82
7910,Laura Brown,Computer Science,24,95,87,66
7911,Laura Williams,Information Technology,21,98,75,63
7912,Frank Martinez,Information Technology,23,98,89,51
7913,Rachel Garcia,Civil,18,87,64,83
7914,Laura Miller,Mechanical,21,57,94,52
7915,Kevin Garcia,Civil,18,94,96,58
7916,Kevin Davis,Data Science,18,51,95,61
7917,Helen Garcia,Electronics,20,69,65,82
7918,Charlie Smith,Computer Science,18,94,74,95
7919,Tina Smith,Electronics,23,97,93,72
7920,Alice Anderson,Information Technology,23,86,100,76
7921,David Davis,Mechanical,19,84,60,53
7922,David Davis,Computer Science,24,92,85,83
7923,Ivan Smith,Electronics,20,52,69,92
7924,Quentin Miller,Information Technology,23,80,96,70
7925,Kevin Garcia,Data Science,22,85,81,88
7926,Michael Miller,Civil,18,82,71,90
7927,Quentin Williams,Civil,23,78,69,53
7928,Michael Taylor,Civil,24,56,65,57
7929,Quentin Johnson,Mechanical,22,70,72,76
7930,Charlie Anderson,Civil,24,68,71,70
7931,Charlie Miller,Computer Science,18,98,96,58
7932,Nina Davis,Information Technology,22,72,74,93
7933,Ivan Miller,Civil,20,59,87,68
7934,David Williams,Electronics,20,64,73,83
7935,Grace Williams,Mechanical,23,85,90,81
7936,Paula Martinez,Mechanical,25,90,71,58
7937,Rachel Garcia,Computer Science,24,55,82,92
7938,Charlie Davis,Computer Science,24,83,69,88
7939,Steve Anderson,Data Science,22,60,92,78
7940,Tina Taylor,Computer Science,22,53,86,68
7941,Frank Martinez,Computer Science,23,90,78,80
7942,Quentin Anderson,Information Technology,18,67,79,60
7943,David Brown,Data Science,21,67,95,95
7944,Helen Davis,Data Science,18,85,84,100
7945,Paula Garcia,Data Science,20,85,72,52
7946,Julia Taylor,Data Science,19,87,68,90
7947,Quentin Martinez,Data Science,24,58,70,94
7948,Grace Garcia,Computer Science,23,85,95,69
7949,Alice Davis,Mechanical,25,72,93,79
7950,Charlie Garcia,Information Technology,21,82,86,61
7951,Eva Davis,Information Technology,20,74,94,73
7952,Bob Johnson,Computer Science,19,88,65,50
7953,Ivan Brown,Mechanical,24,72,100,95
7954,Steve Johnson,Data Science,22,63,75,84
7955,Oscar Miller,Information Technology,20,56,74,92
7956,Michael Taylor,Data Science,18,76,80,81
7957,Charlie Garcia,Electronics,22,70,100,80
7958,David Davis,Information Technology,21,100,87,100
7959,Michael Garcia,Computer Science,22,76,86,91
7960,Frank Williams,Mechanical,22,69,83,74
7961,David Martinez,Mechanical,22,75,95,78
7962,Paula Taylor,Mechanical,20,69,73,56
7963,Tina Anderson,Civil,22,61,69,97
7964,Oscar Davis,Civil,23,86,66,82
7965,Steve Johnson,Information Technology,18,74,89,55
7966,Alice Williams,Data Science,18,85,64,78
7967,Laura Garcia,Computer Science,19,54,71,78
7968,Michael Miller,Electronics,18,66,61,93
7969,Quentin Smith,Mechanical,24,75,79,53
7970,Frank Brown,Data Science,25,69,64,73
7971,David Smith,Computer Science,20,89,68,81
7972,David Garcia,Data Science,21,66,87,88
7973,Quentin Johnson,Computer Science,22,78,66,91
7974,Grace Smith,Data Science,18,99,64,57
7975,Tina Miller,Civil,24,50,94,57
7976,Tina Miller,Electronics,22,68,85,52
7977,Tina Garcia,Information Technology,24,80,85,70
7978,Julia Martinez,Information Technology,23,64,75,73
7979,Nina Brown,Information Technology,19,52,98,55
7980,Alice Brown,Electronics,18,61,75,55
7981,Ivan Garcia,Data Science,18,57,100,95
7982,Paula Anderson,Computer Science,22,84,74,50
7983,Ivan Martinez,Data Science,24,78,70,90
7984,Helen Martinez,Mechanical,18,70,93,100
7985,Tina Davis,Computer Science,24,82,76,65
7986,Paula Davis,Mechanical,22,58,88,81
7987,Paula Anderson,Data Science,23,92,75,100
7988,Frank Brown,Data Science,24,92,90,81
7989,Steve Garcia,Data Science,21,64,61,72
7990,David Anderson,Civil,24,85,76,58
7991,Ivan Taylor,Mechanical,22,72,84,91
7992,Alice Martinez,Information Technology,21,89,83,50
7993,Alice Smith,Data Science,22,63,71,87
7994,Michael Anderson,Mechanical,21,61,76,85
7995,Tina Taylor,Mechanical,24,63,100,53
7996,Michael Taylor,Civil,24,58,97,73
7997,Nina Garcia,Data Science,20,58,99,52
7998,Steve Davis,Data Science,23,98,84,81
7999,Ivan Johnson,Electronics,18,66,62,98
8000,Steve Smith,Computer Science,24,72,65,85
8001,Kevin Davis,Mechanical,22,52,64,51
8002,Paula Taylor,Data Science,25,57,81,89
8003,Tina Taylor,Electronics,22,58,77,77
8004,Helen Taylor,Mechanical,24,86,96,73
8005,Kevin Garcia,Information Technology,24,79,74,79
8006,Laura Johnson,Data Science,23,51,60,86
8007,Steve Martinez,Civil,23,52,79,77
8008,David Davis,Information Technology,23,94,92,64
8009,Michael Taylor,Information Technology,18,98,79,86
8010,Steve Garcia,Data Science,20,74,68,69
8011,Michael Taylor,Mechanical,25,56,74,80
8012,Laura Garcia,Data Science,23,56,98,77
8013,Oscar Smith,Data Science,20,58,90,90
8014,Frank Miller,Electronics,19,66,91,97
8015,Eva Taylor,Electronics,21,63,87,58
8016,Eva Smith,Computer Science,23,98,66,53
8017,Tina Smith,Mechanical,23,69,97,76
8018,Paula Anderson,Electronics,21,81,90,67
8019,Ivan Taylor,Electronics,18,63,79,100
8020,Eva Garcia,Information Technology,25,81,72,68
8021,Steve Garcia,Mechanical,23,63,69,62
8022,Eva Davis,Computer Science,21,80,63,98
8023,Frank Martinez,Mechanical,21,84,96,74
8024,Bob Williams,Electronics,21,75,92,65
8025,Charlie Taylor,Information Technology,20,74,88,70
8026,Michael Williams,Mechanical,19,70,77,54
8027,Charlie Smith,Electronics,24,51,90,77
8028,Grace Johnson,Mechanical,18,99,66,67
8029,Michael Taylor,Electronics,20,67,88,63
8030,Laura Johnson,Civil,22,98,86,61
8031,Rachel Garcia,Computer Science,25,57,71,89
8032,Laura Davis,Electronics,22,52,83,60
8033,Nina Martinez,Civil,21,75,68,88
8034,Ivan Brown,Mechanical,21,54,84,72
8035,Quentin Williams,Civil,21,96,60,87
8036,Frank Williams,Information Technology,23,53,94,64
8037,Grace Brown,Information Technology,25,98,66,95
8038,Grace Anderson,Data Science,24,76,99,95
8039,Laura Smith,Data Science,22,59,94,82
8040,Julia Garcia,Mechanical,25,58,62,67
8041,David Brown,Data Science,22,88,85,92
8042,Tina Johnson,Information Technology,18,62,61,79
8043,Bob Smith,Civil,21,71,83,52
8044,Ivan Williams,Civil,25,65,99,92
8045,Grace Garcia,Information Technology,21,65,61,92
8046,Charlie Williams,Mechanical,18,53,66,58
8047,Ivan Johnson,Mechanical,24,88,98,60
8048,Nina Johnson,Computer Science,21,51,76,73
8049,Laura Anderson,Civil,25,67,68,55
8050,Alice Johnson,Data Science,23,80,79,98
8051,Paula Brown,Data Science,20,76,73,52
8052,Alice Davis,Computer Science,20,81,78,78
8053,Oscar Brown,Electronics,20,52,82,94
8054,Eva Taylor,Computer Science,21,98,83,52
8055,Oscar Williams,Information Technology,22,64,70,65
8056,Charlie Brown,Civil,19,65,81,74
8057,Helen Martinez,Electronics,21,79,69,81
8058,Alice Smith,Mechanical,22,81,81,76
8059,Quentin Miller,Civil,19,79,100,74
8060,Rachel Anderson,Computer Science,18,94,91,92
8061,Charlie Miller,Information Technology,23,84,65,52
8062,Michael Taylor,Electronics,18,68,93,57
8063,Eva Martinez,Information Technology,22,55,80,56
8064,Frank Garcia,Civil,20,71,79,89
8065,Laura Brown,Mechanical,19,89,88,75
8066,Tina Williams,Information Technology,21,79,85,66
8067,Alice Martinez,Civil,23,96,74,88
8068,Oscar Garcia,Computer Science,22,76,90,94
8069,Laura Brown,Mechanical,25,59,65,62
8070,Rachel Davis,Civil,20,56,72,60
8071,Eva Anderson,Civil,23,62,61,91
8072,Steve Johnson,Civil,18,69,76,99
8073,Kevin Martinez,Data Science,23,100,77,76
8074,Ivan Miller,Data Science,18,78,100,68
8075,Rachel Miller,Electronics,20,53,84,75
8076,Tina Miller,Mechanical,22,50,64,74
8077,Kevin Taylor,Information Technology,20,59,96,97
8078,Helen Davis,Mechanical,25,67,88,83
8079,David Garcia,Data Science,20,53,65,88
8080,Julia Davis,Electronics,24,66,61,52
8081,Rachel Johnson,Computer Science,23,98,70,56
8082,Eva Garcia,Information Technology,18,83,63,88
8083,Ivan Taylor,Data Science,23,84,98,85
8084,Paula Williams,Information Technology,21,84,83,51
8085,Helen Anderson,Mechanical,20,65,88,63
8086,Quentin Miller,Electronics,22,81,65,85
8087,Ivan Taylor,Information Technology,20,71,92,91
8088,Paula Davis,Electronics,22,89,84,73
8089,David Taylor,Computer Science,25,59,93,61
8090,Frank Miller,Civil,23,62,77,90
8091,David Williams,Electronics,20,96,92,50
8092,Helen Garcia,Electronics,22,80,74,91
8093,Bob Davis,Information Technology,24,96,91,73
8094,Michael Martinez,Computer Science,18,57,97,71
8095,Quentin Anderson,Electronics,24,77,72,61
8096,Helen Martinez,Data Science,19,63,98,68
8097,Quentin Taylor,Civil,23,98,80,51
8098,David Anderson,Information Technology,22,79,91,77
8099,Kevin Martinez,Mechanical,18,80,83,89
8100,Alice Taylor,Electronics,19,86,81,75
8101,Julia Brown,Mechanical,19,62,90,67
8102,Alice Smith,Data Science,23,95,73,77
8103,Tina Taylor,Computer Science,21,67,89,88
8104,Alice Martinez,Mechanical,24,53,61,92
8105,Paula Garcia,Mechanical,25,58,77,82
8106,Quentin Brown,Computer Science,25,52,69,53
8107,Grace Miller,Computer Science,20,54,92,85
8108,Quentin Garcia,Information Technology,22,75,95,80
8109,Rachel Miller,Civil,21,73,61,63
8110,Rachel Davis,Electronics,24,60,78,62
8111,David Williams,Data Science,23,74,96,92
8112,Rachel Davis,Civil,18,59,75,84
8113,Paula Davis,Information Technology,20,88,78,66
8114,Helen Smith,Data Science,25,96,94,51
8115,Bob Garcia,Mechanical,20,50,65,98
8116,Grace Anderson,Electronics,22,59,77,73
8117,Helen Garcia,Electronics,18,61,61,71
8118,Charlie Anderson,Civil,18,82,63,77
8119,Kevin Brown,Mechanical,18,77,99,62
8120,Steve Garcia,Mechanical,18,93,71,51
8121,Rachel Smith,Data Science,21,95,89,89
8122,Steve Davis,Computer Science,20,64,98,72
8123,Bob Williams,Mechanical,24,83,81,50
8124,Alice Smith,Data Science,22,51,65,85
8125,Paula Anderson,Computer Science,25,79,82,62
8126,Julia Johnson,Mechanical,24,64,94,83
8127,Frank Smith,Electronics,18,51,65,65
8128,Quentin Williams,Civil,23,58,60,59
8129,Paula Miller,Data Science,22,93,81,55
8130,Paula Brown,Data Science,25,96,78,52
8131,Kevin Johnson,Civil,20,75,66,85
8132,Eva Davis,Civil,20,97,70,81
8133,Michael Johnson,Civil,24,61,87,59
8134,Quentin Anderson,Civil,19,58,71,81
8135,Bob Anderson,Information Technology,25,78,76,85
8136,Charlie Garcia,Electronics,19,63,62,98
8137,Frank Smith,Data Science,24,55,75,62
8138,Alice Davis,Information Technology,21,78,89,53
8139,Bob Martinez,Computer Science,23,91,89,95
8140,Kevin Johnson,Information Technology,19,91,92,99
8141,Paula Anderson,Mechanical,25,78,84,55
8142,Eva Taylor,Mechanical,18,72,91,83
8143,Charlie Taylor,Data Science,20,94,68,67
8144,Alice Miller,Civil,23,61,89,60
8145,Nina Anderson,Electronics,25,76,77,62
8146,Quentin Anderson,Civil,19,89,95,90
8147,Oscar Johnson,Electronics,22,66,86,67
8148,Julia Anderson,Civil,20,64,82,82
8149,Quentin Williams,Computer Science,21,89,73,82
8150,Quentin Miller,Information Technology,19,79,77,100
8151,Rachel Taylor,Electronics,19,50,99,68
8152,Laura Anderson,Electronics,22,50,100,79
8153,Helen Taylor,Data Science,21,82,95,74
8154,Michael Anderson,Mechanical,18,65,100,54
8155,Laura Brown,Data Science,21,54,83,97
8156,Eva Taylor,Data Science,19,98,72,75
8157,Quentin Johnson,Mechanical,19,94,66,97
8158,Bob Anderson,Data Science,24,94,69,96
8159,Eva Smith,Information Technology,21,95,84,87
8160,Ivan Brown,Information Technology,21,53,86,90
8161,Helen Miller,Data Science,22,88,81,63
8162,Helen Martinez,Electronics,18,55,85,63
8163,Eva Smith,Information Technology,19,66,82,53
8164,Frank Miller,Computer Science,25,97,67,100
8165,Michael Taylor,Mechanical,21,96,61,69
8166,Bob Brown,Computer Science,19,59,88,72
8167,Tina Garcia,Civil,25,64,71,62
8168,Michael Williams,Electronics,19,94,67,73
8169,Frank Williams,Information Technology,18,89,93,97
8170,Quentin Martinez,Data Science,24,88,72,68
8171,Tina Martinez,Data Science,24,51,61,92
8172,Steve Johnson,Data Science,22,67,61,98
8173,Alice Williams,Civil,24,58,87,94
8174,Bob Williams,Civil,25,70,73,89
8175,Kevin Taylor,Civil,22,76,89,64
8176,Helen Anderson,Electronics,23,96,95,57
8177,Frank Brown,Computer Science,18,85,63,83
8178,Charlie Williams,Mechanical,19,82,70,67
8179,Paula Smith,Civil,25,71,91,80
8180,Laura Smith,Data Science,22,86,66,85
8181,Alice Garcia,Civil,21,58,74,52
8182,Charlie Davis,Mechanical,22,50,75,63
8183,Oscar Miller,Mechanical,19,56,67,50
8184,Steve Taylor,Data Science,23,61,95,61
8185,Bob Garcia,Computer Science,19,80,77,66
8186,Oscar Brown,Information Technology,20,79,95,57
8187,Alice Johnson,Electronics,21,61,81,50
8188,Eva Martinez,Data Science,24,68,88,71
8189,Bob Williams,Information Technology,22,66,85,57
8190,Tina Anderson,Computer Science,23,72,72,95
8191,Tina Brown,Mechanical,20,84,76,99
8192,Helen Martinez,Data Science,24,60,63,56
8193,Julia Taylor,Computer Science,22,76,84,88
8194,Michael Davis,Computer Science,23,60,63,92
8195,Bob Johnson,Civil,22,68,78,97
8196,Kevin Martinez,Civil,25,72,82,61
8197,Helen Taylor,Civil,23,50,80,75
8198,Steve Anderson,Data Science,18,63,71,59
8199,Grace Taylor,Data Science,24,93,100,67
8200,Steve Taylor,Civil,22,65,93,90
8201,Julia Davis,Data Science,24,79,91,95
8202,Nina Taylor,Electronics,21,92,89,98
8203,Kevin Davis,Computer Science,18,56,60,94
8204,Quentin Brown,Electronics,24,80,69,77
8205,Quentin Brown,Computer Science,21,59,85,94
